Name,Address,Website,Type,lon,lat
金寶電子工業股份有限公司,(105)臺北市南京東路五段99號10樓,www.kinpo.com.tw,公司,121.560470,25.051697
華通電腦股份有限公司,桃園市蘆竹區新莊里大新路814巷91號,www.compeq.com.tw,公司,121.241954,25.025779
台揚科技股份有限公司,新竹市科學園區創新二路一號,www.mtigroup.com,公司,120.997373,24.779769
鴻海精密工業股份有限公司,新北市土城區自由街2號,www.foxconn.com,公司,121.420985,24.966138
東訊股份有限公司,新竹市科學園區研發二路23號,http://www.tecom.com.tw,公司,121.002388,24.779388
中環股份有限公司,台北市中山區民權西路53號15樓,http://www.cmcnet.com.tw,公司,121.520494,25.063051
仁寶電腦工業股份有限公司,台北市內湖區瑞光路581號及581之1號,www.compal.com,公司,121.567977,25.079754
國巨股份有限公司,新北市新店區寶橋路233-1號3樓,WWW.YAGEO.COM,公司,121.551327,24.978997
廣宇科技股份有限公司,新北市新店區安興路97號,www.panintl.com,公司,121.514380,24.976882
華泰電子股份有限公司,高雄市楠梓加工出口區中三街9號,www.ose.com.tw,公司,120.290227,22.600521
精英電腦股份有限公司,台北市內湖區堤頂大道二段239號,http://www.ecs.com.tw,公司,121.566896,25.078195
友訊科技股份有限公司,台北市內湖區新湖三路289號,www.dlink.com.tw,公司,121.583046,25.066056
台灣茂矽電子股份有限公司,新竹市科學工業園區研新一路一號,http://www.mosel.com.tw,公司,120.988671,24.777253
智邦科技股份有限公司,新竹市科學工業園區研新三路一號,http://www.accton.com,公司,120.988175,24.778219
聯強國際股份有限公司,台北市民生東路3段75號4樓,http://www.synnex-grp.com/,公司,121.543820,25.058033
海悅國際開發股份有限公司,台北市松山區敦化北路260號7樓,www.hiyes-group.com.tw,公司,121.550044,25.060948
錸德科技股份有限公司,新竹縣湖口鄉光復北路42號,http://www.ritek.com.tw,公司,121.023645,24.873581
佳世達科技股份有限公司,桃園市龜山區山鶯路157號,Qisda.com.tw,公司,121.325738,24.988484
宏碁股份有限公司,台北市松山區復興北路369號7樓之5,http://www.acer.com,公司,121.544773,25.062448
鴻準精密工業股份有限公司,新北市土城區中山路3-2號,www.foxconntech.com.tw,公司,121.412736,24.961212
敬鵬工業股份有限公司,桃園縣蘆竹鄉內厝村3鄰內厝街46號,http://www.cppcb.com.tw,公司,121.285926,25.060048
華碩電腦股份有限公司,台北市北投區立德路15號,http://www.asus.com.tw,公司,121.471438,25.124942
廷鑫興業股份有限公司,台南市仁德區保安路一段68號,http://www.tingsin.com.tw,公司,120.226544,22.925487
所羅門股份有限公司,台北市內湖區行忠路四十二號6樓,www.solomon.com.tw,公司,121.577781,25.065332
致茂電子股份有限公司,桃園市龜山區華亞一路66號,http://www.chromaate.com,公司,121.373104,25.040212
藍天電腦股份有限公司,新北市三重區興德路129號,www.clevo.com.tw,公司,121.470365,25.053107
矽統科技股份有限公司,新竹市公道五路二段180號,www.sis.com,公司,121.004057,24.800346
倫飛電腦實業股份有限公司,臺北市內湖區瑞光路550號11樓,http://www.twinhead.com.tw,公司,121.567124,25.079706
昆盈企業股份有限公司,新北市三重區重新路五段492號1-8樓,www.geniusnet.com.tw,公司,121.473550,25.046824
燿華電子股份有限公司,新北市土城區中山路4巷3號,www.pcbut.com.tw,公司,121.413475,24.959576
金像電子(股)公司,桃園市中壢區西園路113號,http://www.gce.com.tw/,公司,121.236824,24.984950
菱生精密工業股份有限公司,台中市潭子區南二路五之一號,http://www.lingsen.com.tw,公司,120.705029,24.216767
大同股份有限公司,台北市中山北路3段22號,http://www.tatung.com.tw,公司,121.521730,25.064468
震旦行股份有限公司,台北市信義路五段二號十五樓,www.aurora.com.tw,公司,121.559880,25.032820
佳能企業股份有限公司,新北市新莊區中環路三段200號18樓,www.abilitycorp.com.tw,公司,121.442708,25.054651
凱美電機股份有限公司,新北市汐止區新台五路一段81號13樓,http://jamicon.teapo.com,公司,121.646398,25.061142
技嘉科技股份有限公司,新北市新店區寶強路六號,http://www.gigabyte.com,公司,121.543271,24.978788
微星科技股份有限公司,新北市中和區立德街69號,http://tw.msi.com/,公司,121.487483,25.007701
虹光精密工業股份有限公司,新竹縣新竹科學工業園區研新一路二十號,www.avision.com.tw,公司,120.991626,24.775165
廣達電腦股份有限公司,桃園市龜山區文化里文化二路188號,www.quantatw.com,公司,121.374448,25.048365
群光電子股份有限公司,新北市三重區光復路二段69號,http://www.chicony.com.tw/,公司,121.472250,25.056943
精元電腦股份有限公司,台中市大雅區昌平路四段475號,www.sunrex.com.tw,公司,120.670437,24.226521
威盛電子股份有限公司,新北市新店區中正路535號8樓,http://www.via.com.tw,公司,121.533446,24.985920
云辰電子開發股份有限公司,新北市土城區中華路一段50號3樓,http://www.everspring.com,公司,121.445948,24.988951
正崴精密工業股份有限公司,新北市土城區中山路18號,www.foxlink.com.tw,公司,121.419012,24.962302
億光電子工業股份有限公司,新北市樹林區中華路6之8號,www.everlight.com,公司,121.424138,24.983926
研華股份有限公司,台北市內湖區瑞光路26巷20弄1號,www.advantech.com,公司,121.582564,25.069343
友通資訊股份有限公司,新北市汐止區環河街100號,WWW.DFI.COM.TW,公司,121.629856,25.060001
映泰股份有限公司,新北市新店區民權路108-2號2樓,http://www.biostar.com.tw,公司,121.535674,24.982977
凌陽科技股份有限公司,新竹縣科學工業園區創新一路十九號,www.sunplus.com,公司,120.996177,24.777531
毅嘉科技股份有限公司,桃園市龜山區華亞二路268號,www.ichia.com,公司,121.374016,25.043755
漢唐集成股份有限公司,台北縣新店市寶高路7巷3號5樓,http://www.uisco.com.tw,公司,121.551812,24.978210
浩鑫股份有限公司,台北市內湖區瑞光路76巷30號,www.shuttle.com,公司,121.580567,25.070665
國碩科技工業股份有限公司,新竹縣湖口鄉工業一路3號,http://www.gigastorage.com.tw/index.aspx,公司,121.026477,24.872029
南亞科技股份有限公司,新北市泰山區大科里南林路98號,https://www.nanya.com,公司,121.413371,25.045273
友達光電股份有限公司,新竹市科學園區力行二路一號,www.auo.com,公司,121.019692,24.773095
中華電信股份有限公司,台北市信義路一段二十一之三號,http://www.cht.com.tw,公司,121.522052,25.036829
精技電腦股份有限公司,台北市內湖區新湖二路236號3樓,www.unitech.com.tw,公司,121.582099,25.064368
錩新科技股份有限公司,台北市中正區忠孝西路一段4號8樓,www.cxtechnology.com,公司,121.518506,25.045734
圓剛科技股份有限公司,新北市中和區建一路135號,www.avermedia.com,公司,121.488243,25.001113
新巨企業股份有限公司,新北市新店區民權路50號10樓,WWW.ZIPPY.COM.TW,公司,121.539336,24.983111
建準電機工業股份有限公司,高雄市前鎮區新衙路296巷30號,www.sunon.com,公司,120.314350,22.582267
固緯電子實業股份有限公司,新北市土城區中興路7之1號,www.gwinstek.com,公司,121.423391,24.964527
隴華電子股份有限公司,台北市松山區八德路三段32號15樓,http://www.lunghwa.com.tw,公司,121.551709,25.048081
承啟科技股份有限公司,新北市新店區民權路48-3號3樓,www.chaintech.com.tw,公司,121.539731,24.983062
興勤電子工業股份有限公司,高雄市三民區民族一路373巷21號,www.thinking.com.tw,公司,120.314196,22.654475
燦坤實業股份有限公司,台北市內湖區堤頂大道一段331號3樓,http://www.tk3c.com.tw/,公司,121.572950,25.062783
聯昌電子企業股份有限公司,台北市內湖區南京東路六段501號11樓,www.lienchang.com.tw,公司,121.588684,25.061827
互盛股份有限公司,臺北市信義區信義路5段2號12樓,http://www.eosasc.com.tw,公司,121.559880,25.032820
統懋半導體股份有限公司,台南市新市區中山路76號,http://www.mospec.com.tw/,公司,120.300670,23.077093
偉詮電子股份有限公司,新竹縣科學工業園區工業東九路24號2樓,www.weltrend.com.tw,公司,121.007023,24.772908
翔耀實業股份有限公司,桃園市龜山區舊路里東舊路街118巷11號,www.enlightcorp.com.tw,公司,121.367982,25.014844
美律實業股份有限公司,台中市南屯區寶山里工業區23路22號,www.merry.com.tw,公司,120.604913,24.159369
太空梭高傳真資訊科技(股)公司,新竹縣芎林鄉五龍村五和街226號,www.spaces.com.tw,公司,121.125187,24.735811
超豐電子股份有限公司,苗栗縣竹南鎮公義路136號,www.greatek.com.tw,公司,120.882406,24.696508
新美齊股份有限公司,台北市114內湖區陽光街300號7樓,http://www.jean.com.tw,公司,121.574730,25.072880
億麗科技股份有限公司,新竹縣湖口鄉民生街336號,WWW.LEADDATA.COM.TW,公司,121.051685,24.904710
兆勁科技股份有限公司,新竹市科學園區研發二路21號1樓,http://www.abocom.com.tw,公司,121.002388,24.779388
京元電子股份有限公司,新竹市公道五路二段81號,www.kyec.com.tw,公司,121.007482,24.797677
神腦國際企業股份有限公司,新北市新店區中正路531號2樓,http://www.senao.com.tw,公司,121.533143,24.985730
創見資訊股份有限公司,台北市內湖區行忠路70號,http://www.transcend-info.com,公司,121.580837,25.066542
凌群電腦股份有限公司,台北市峨眉街115號6樓,http://www.syscom.com.tw,公司,121.503763,25.044345
全新光電科技股份有限公司,桃園市平鎮區工業一路16號,http://www.vpec.com.tw,公司,121.203477,24.905804
奇力新電子股份有限公司,新竹縣湖口鄉德興路301巷29號,www.chilisin.com,公司,121.041822,24.914679
飛宏科技股份有限公司,桃園市龜山區復興三路568號,www.phihong.com.tw,公司,121.372478,25.039722
敦吉科技股份有限公司,臺北市內湖路1段120巷8號,www.audix.com,公司,121.562929,25.082857
建通精密工業股份有限公司,高雄市路竹區大同路513巷138號,http://www.gem.com.tw,公司,120.271045,22.853324
光群雷射科技股份有限公司,新竹市科學工業園區力行六路一號,www.klasergroup.com,公司,121.015550,24.773392
台灣良得電子股份有限公司,(22206)新北市深坑區北深路三段272號,http://www.linetek.com.tw,公司,121.598146,25.004919
盟立自動化股份有限公司,新竹市科學工業園區研發二路3號,http://www.mirle.com.tw,公司,121.000904,24.778140
麗臺科技股份有限公司,新北市中和區建一路166號18樓,http://www.leadtek.com.tw,公司,121.487820,24.997800
冠西電子企業股份有限公司,新北市中和區建八路2號9樓,www.cosmo-ic.com,公司,121.486187,24.998328
志聖工業股份有限公司,新北市林口區工二工業區工八路2-1號,www.csun.com.tw,公司,121.401537,25.078740
華經資訊企業股份有限公司,台北市內湖區行愛路78巷25號6樓,http://www.fis.com.tw,公司,121.580247,25.061827
資通電腦股份有限公司,台北市中山北路2段111號3樓,www.ares.com.tw,公司,121.523168,25.060120
立隆電子工業股份有限公司,台中市大里區國光路一段147號,www.lelon.com.tw,公司,120.683070,24.097885
可成科技股份有限公司,台南市永康區仁愛街398號,www.catcher-group.com,公司,120.243403,23.052271
鉅祥企業股份有限公司,桃園市新屋區九斗里8鄰九洲路1號,www.gs.com.tw,公司,121.140641,24.962281
美隆工業股份有限公司,桃園市桃園區幸福路99號,www.meiloon.com.tw/,公司,121.301610,25.027974
大毅科技股份有限公司,桃園市蘆竹區山鼻里3鄰南山路二段470巷26號1樓,http://www.tai.com.tw,公司,121.288833,25.074007
敦陽科技股份有限公司,新竹市東大路二段83號12F之1,WWW.STI.COM.TW,公司,120.967529,24.813445
強茂股份有限公司,高雄市岡山區岡山北路24號,www.panjit.com.tw,公司,120.284330,22.809159
連宇股份有限公司,新北市土城區自強街15巷1號1樓,https://uicpayworld.com/,公司,121.430632,24.970786
希華晶體科技股份有限公司,427台中市潭子區中山路三段111巷1-1號,http://www.siward.com,公司,120.705160,24.223058
兆赫電子股份有限公司,新北市中和區員山路512號7樓,http://www.zinwell.com.tw,公司,121.479299,25.009012
一詮精密工業股份有限公司,新北市新莊區五工五路17號,www.i-chiun.com.tw,公司,121.454513,25.063517
漢平電子工業股份有限公司,台南市仁德區中正路三段256號,www.hanpin.com.tw,公司,120.255461,22.978697
瑞軒科技股份有限公司,新北市中和區連城路268號17樓,www.amtran.com.tw,公司,121.486861,24.996608
吉祥全球實業股份有限公司,新北市新店區中正路54巷6號,www.focl.com.tw,公司,121.544880,24.970414
華新科技股份有限公司,台北市松智路1號24樓,www.passivecomponent.com,公司,121.566081,25.038775
揚博科技股份有限公司,台北市信義區松德路171號17樓,http://www.ampoc.com.tw,公司,121.574802,25.035860
普安科技股份有限公司,新北市中和區中山路三段102號8樓,www.infortrend.com,公司,121.476902,25.005955
怡利電子工業股份有限公司,彰化縣伸港鄉溪底村工東一路37號,HTTP://www.e-lead.com.tw,公司,120.512541,24.164891
宏達國際電子股份有限公司,桃園市桃園區興華路23號,http://www.htc.com,公司,121.327263,24.975857
東貝光電科技股份有限公司,新北市三重區光復路一段88-8號10樓,www.unityopto.com.tw,公司,121.471920,25.050778
國泰建設股份有限公司,台北市敦化南路二段218號2樓,www.cathay-red.com.tw,公司,121.548293,25.021871
國產建材實業股份有限公司,台北市內湖區新湖一路8號7樓,www.gdc.com.tw,公司,121.574434,25.058437
國揚實業股份有限公司,台北市忠孝東路4段555號18樓,www.kycc.com.tw,公司,121.563066,25.041584
太平洋建設股份有限公司,台北市忠孝東路四段二八五號十三樓,www.pacific-group.com.tw,公司,121.554152,25.041671
全坤建設開發股份有限公司,台北市內湖區新湖二路329號6樓,www.gtg.com.tw,公司,121.583185,25.064549
太子建設開發股份有限公司,臺南市東區中華東路1段398號8樓,www.prince.com.tw,公司,120.232699,22.990091
龍邦國際興業股份有限公司,台北市中正區忠孝西路一段50號9樓,http://www.longbon.com.tw,公司,121.515823,25.046303
新亞建設開發股份有限公司,臺北市八德路四段760號15-16樓,http://www.newasia.com.tw/,公司,121.579153,25.050151
冠德建設股份有限公司,台北市大安區和平東路三段131號2樓,http://www.kindom.com.tw,公司,121.552121,25.024691
京城建設股份有限公司,高雄市左營區博愛二路150號16樓,http://www.kingtown.com.tw/,公司,120.303335,22.659130
宏璟建設股份有限公司,台北市基隆路一段420號10樓,http://www.asehcc.com.tw,公司,121.559951,25.034057
皇普建設股份有限公司,桃園市桃園區文中路747號6樓,http://crowell.com.tw,公司,121.275058,24.992882
大華建設股份有限公司,台北市內湖區成功路五段460號16樓,www.delpha.com.tw,公司,121.606273,25.073701
宏盛建設股份有限公司,台北市民生東路三段156號19樓之5,http://www.hsc.com.tw,公司,121.547604,25.057396
達欣工程股份有限公司,台北市大安區敦化南路二段92號9樓,www.dacin.com.tw,公司,121.548391,25.028383
宏普建設股份有限公司,台北市大安區敦化南路二段71號21樓,www.hong-pu.com.tw,公司,121.549145,25.030622
聯上開發股份有限公司,台北市信義區忠孝東路五段68號36樓,www.5v.com.tw,公司,121.566694,25.040648
基泰建設股份有限公司,台北市中正區衡陽路五十一號十樓,www.keetai.com.tw,公司,121.512184,25.042380
櫻花建設股份有限公司,台中市西區臺灣大道二段239號4樓,www.sakurad.com.tw,公司,120.666844,24.152743
愛山林建設開發股份有限公司,台北市大安區忠孝東路四段166號11樓之2,http://www.isanlin.com.tw/test/file.asp,公司,121.550501,25.041281
興富發建設股份有限公司,台北市中山區樂群二路267號10樓,http://www.highwealth.com.tw/,公司,121.560319,25.080120
皇昌營造股份有限公司,台北市中正區重慶南路3段180號,www.hcgc.com.tw,公司,121.516662,25.022874
皇翔建設股份有限公司,台北市博愛路38號8樓,www.hhe.com.tw,公司,121.511225,25.045884
根基營造股份有限公司,106台北市和平東路三段131號6樓,http://www.kedge.com.tw,公司,121.552121,25.024691
日勝生活科技股份有限公司,台北市大同區市民大道一段209號14樓,http://www.radium.com.tw,公司,121.518350,25.048893
華固建設股份有限公司,台北市信義路四段456號7樓,www.huaku.com.tw,公司,121.558272,25.032831
綠意開發股份有限公司,台北市市民大道五段69號2樓,www.realycorp.com.tw,公司,121.561038,25.046686
潤弘精密工程事業股份有限公司,台北市中山區八德路二段308號10樓,www.rtc.com.tw/index.aspx,公司,121.542559,25.046880
益航股份有限公司,台北市復興南路二段237號14樓,www.firsteam.com.tw,公司,121.543710,25.025846
長榮海運股份有限公司,台北市中山區民生東路二段166號,www.evergreen-marine.com,公司,121.534178,25.057728
新興航運股份有限公司,台北市大安區復興南路一段368號14樓,http://www.snc.com.tw/,公司,121.543397,25.034935
裕民航運股份有限公司,台北市敦化南路二段207號29樓,http://www.uming.com.tw,公司,121.549255,25.026009
長榮國際儲運股份有限公司,桃園市桃園區經國路899號,www.evergreen-eitc.com.tw,公司,121.300280,25.032315
嘉里大榮物流股份有限公司,台北市中正區新生南路一段50號14樓,http://www.kerrytj.com,公司,121.532583,25.042014
陽明海運股份有限公司,基隆市七堵區明德一路271號,http://www.yangming.com/,公司,121.711049,25.094508
中華航空股份有限公司,桃園市大園區航站南路一號,http://www.china-airlines.com,公司,121.221868,25.068331
志信國際股份有限公司,台北市中山區建國北路二段33號12樓,www.tsgroup.com.tw,公司,121.537232,25.055046
中國航運股份有限公司,台北市濟南路一段15號9樓,http://www.cmt.tw,公司,121.522366,25.042597
中國貨櫃運輸股份有限公司,新北市汐止區大同路三段二七五號,http://www.cctcorp.com.tw,公司,121.675250,25.075997
東森國際股份有限公司,台北市復興南路一段368號8樓,http://www.emic.com.tw,公司,121.543397,25.034935
萬海航運股份有限公司,台北市松江路136號10樓,www.wanhai.com.tw,公司,121.532826,25.053107
山隆通運股份有限公司,新北市板橋區民生路一段1-2號1樓,www.slc.com.tw,公司,121.476703,25.011683
台灣航業股份有限公司,台北市濟南路二段29號2~6樓,http://www.taiwanline.com.tw,公司,121.528657,25.041101
長榮航空股份有限公司,桃園市蘆竹區新南路一段376號,www.evaair.com,公司,121.297156,25.040175
亞洲航空股份有限公司,台南市仁德區仁愛里機場路1050號,http://www.airasia.com.tw,公司,120.216953,22.949261
台灣高速鐵路股份有限公司,(11568)台北市南港區經貿二路66號13樓,www.thsrc.com.tw,公司,121.616198,25.057141
漢翔航空工業股份有限公司,台中市西屯區漢翔路1號,www.aidc.com.tw,公司,120.646580,24.184808
台驊國際投資控股股份有限公司,台北市信義區忠孝東路四段 563 號 12樓,www.t3ex-group.com,公司,121.564019,25.041454
台灣大車隊股份有限公司,台北市中山區長安東路二段162號2樓,www.taiwantaxi.com.tw,公司,121.539353,25.048240
正德海運股份有限公司,(802)高雄市苓雅區海邊路31號3樓,www.franbo.com.tw,公司,120.293367,22.616478
台灣宅配通股份有限公司,新北市中和區圓通路288號,http://www.e-can.com.tw,公司,121.490770,24.989611
捷迅股份有限公司,台北市內湖區瑞光路34號4樓,http://www.soonest.com,公司,121.582392,25.069914
華園飯店股份有限公司,高雄市前金區六合二路279號,www.hotelhg.com.tw,公司,120.290974,22.629200
國賓大飯店股份有限公司,台北市中山北路二段63號,www.ambassador-hotels.com,公司,121.523030,25.056833
六福開發股份有限公司,新竹縣關西鎮仁安里拱子溝六十號,http://www.leofoo.com.tw,公司,121.187391,24.802854
第一華僑大飯店股份有限公司,台北市南京東路二段六十三號,twfirsthotel.com.tw,公司,121.530250,25.052256
晶華國際酒店股份有限公司,台北市中山北路2段39巷3號1-20樓,https://www.silkshotelgroup.com/tw/,公司,121.523743,25.054199
遠雄悅來大飯店股份有限公司,974花蓮縣壽豐鄉鹽寮村山嶺18號,http://www.farglory-hotel.com.tw,公司,121.596987,23.908065
晶悅國際飯店股份有限公司,桃園市桃園區大興路269號,http://www.pleasanthotels.com.tw,公司,121.316070,25.016639
燦星國際旅行社股份有限公司,台北市內湖區堤頂大道一段333號5樓,www.startravel.com.tw,公司,121.573103,25.063129
夏都國際開發股份有限公司,屏東縣恆春鎮省北路40巷2弄15號,www.chateau-hotels.com.tw,公司,120.745176,22.010441
富驛酒店集團有限公司,台北市中山區南京東路三段131號B1,www.fxhotelsgroup.com,公司,121.540662,25.052128
王品餐飲股份有限公司,臺中市西區臺灣大道二段218號29樓,http://www.wowprime.com,公司,120.669096,24.152104
瓦城泰統股份有限公司,新北市中和區建一路176號7樓之1,http://www.ttfb.com,公司,121.487804,24.997323
雄獅旅行社股份有限公司,台北市內湖區石潭路151號9樓,http://www.liontravel.com,公司,121.589319,25.063851
六角國際事業股份有限公司,新竹縣竹北市高鐵九路98號,http://www.lakaffagroup.com/,公司,121.041692,24.801914
易飛網國際旅行社股份有限公司,台北市中正區衡陽路51號2樓之1,https://www.ezfly.com/,公司,121.512184,25.042380
高野大飯店股份有限公司,台東縣卑南鄉溫泉村龍泉路30-2號5樓之41,http://www.hoyaresort.com.tw,公司,121.019876,22.692402
寒舍餐旅管理顧問股份有限公司,台北市中正區忠孝東路一段12號,http://www.mhh-group.com,公司,121.522071,25.044912
天蔥國際股份有限公司,台北市中正區衡陽路51號8樓之4,http://www.mr-onion.com,公司,121.512184,25.042380
山富國際旅行社股份有限公司,台北市中山區南京東路二段85號4樓,http://www.travel4u.com.tw/,公司,121.531803,25.052250
五福旅行社股份有限公司,"高雄市三民區博愛一路28號2,3樓",www.lifetour.com.tw,公司,120.303163,22.642005
雲品國際酒店股份有限公司,新北市新莊區五工路66號6樓,http://www.fdc-i.com/,公司,121.458702,25.063818
豆府股份有限公司,台北市中山區民權東路二段42號4樓,http://www.tofuglobal.com/tw/Home.html,公司,121.529732,25.062387
彰化商業銀行股份有限公司,臺中市自由路二段三八號,www.bankchb.com,公司,120.682080,24.139564
京城商業銀行股份有限公司,台南市西門路一段506號,www.ktb.com.tw,公司,120.197717,22.984489
台中商業銀行股份有限公司,台中市民權路87號,http://www.tcbbank.com.tw,公司,120.679992,24.137515
中華票券金融股份有限公司,台北市內湖區堤頂大道二段99號4樓,http://www.cbf.com.tw,公司,121.571260,25.076630
中國人壽保險股份有限公司,台北市敦化北路122號5樓,http://www.chinalife.com.tw,公司,121.548501,25.054182
台灣產物保險股份有限公司,臺北市館前路49號8樓,https://www.tfmi.com.tw,公司,121.515124,25.044962
臺灣中小企業銀行股份有限公司,台北市塔城街三十號,http://www.tbb.com.tw,公司,121.510288,25.051169
高雄銀行股份有限公司,高雄市左營區博愛二路168號,www.bok.com.tw/,公司,120.303334,22.659364
聯邦商業銀行股份有限公司,台北市松山區民生東路三段109號1、2樓,www.ubot.com.tw,公司,121.545180,25.058077
台灣土地開發股份有限公司,台北市衡陽路51號14樓之1,http://www.tldc.com.tw,公司,121.512184,25.042380
遠東國際商業銀行股份有限公司,"台北市敦化南路二段207號26, 27樓",http://www.feib.com.tw,公司,121.549255,25.026009
安泰商業銀行股份有限公司,臺北市信義區信義路五段7號16樓、40樓及41樓,http://www.entiebank.com.tw,公司,121.564604,25.033524
新光產物保險股份有限公司,台北市建國北路二段十三號十一樓,www.skinsurance.com.tw,公司,121.537232,25.053754
中央再保險股份有限公司,台北市南京東路二段53號12樓,http://www.centralre.com,公司,121.529677,25.052302
第一產物保險股份有限公司,台北市中正區忠孝東路一段五十四號,http//www.firstins.com.tw,公司,121.523039,25.044671
統一綜合證券股份有限公司,台北市東興路8號1樓,www.uni-psg.com,公司,121.565188,25.050298
三商美邦人壽保險股份有限公司,臺北市信義路五段150巷2號6樓,www.mli.com.tw,公司,121.570922,25.028160
華南金融控股股份有限公司,台北市信義區松仁路123號,www.hnfhc.com.tw,公司,121.568781,25.034519
富邦金融控股股份有限公司,台北市建國南路一段237號,www.fubon.com,公司,121.538486,25.037312
國泰金融控股股份有限公司,台北市仁愛路四段296號,www.cathayholdings.com,公司,121.553720,25.037410
中華開發金融控股股份有限公司,台北市南京東路五段125號12樓,www.cdibh.com,公司,121.561035,25.051721
玉山金融控股股份有限公司,台北市松山區民生東路3段117號14樓及115號1樓,http://www.esunfhc.com.tw,公司,121.546431,25.058064
元大金融控股股份有限公司,台北市松山區敦化南路1段66號6樓、10樓、12樓及13樓,http://www.yuanta.com,公司,121.548458,25.047339
兆豐金融控股股份有限公司,台北市忠孝東路二段123號14至17樓、20至21樓,www.megaholdings.com.tw,公司,121.532503,25.042764
台新金融控股股份有限公司,台北市大安區仁愛路4段118號12、13、15、16、21、22及23樓,www.taishinholdings.com.tw,公司,121.549957,25.037482
新光金融控股股份有限公司,台北市中正區忠孝西路一段66號38樓,http://www.skfh.com.tw,公司,121.515302,25.046226
國票金融控股股份有限公司,台北市南京東路二段167號4樓、10樓,www.ibf.com.tw,公司,121.536186,25.052233
永豐金融控股股份有限公司,台北市中山區八德路二段306號3樓及5至13樓,http://www.sinopac.com,公司,121.542479,25.046855
中國信託金融控股股份有限公司,臺北市南港區經貿二路168號27樓、29樓,http://www.ctbcholding.com/,公司,121.616179,25.058917
第一金融控股股份有限公司,台北市重慶南路一段30號,www.firstholding.com.tw,公司,121.513108,25.045572
王道商業銀行股份有限公司,(114)台北市內湖區堤頂大道二段九十九號,www.o-bank.com,公司,121.571260,25.076630
欣欣大眾市場股份有限公司,台北市林森北路247號,www.shinshinltd.com.tw,公司,121.525560,25.054131
遠東百貨股份有限公司,新北市板橋區新站路16號18樓,http://www.feds.com.tw,公司,121.466997,25.013016
匯僑股份有限公司,台北市民生東路三段一三一號五樓,http://www.pocs.com.tw,公司,121.547898,25.057945
三商投資控股股份有限公司,台北市建國北路二段145號,http://www.mercuries.com.tw,公司,121.537374,25.061257
特力股份有限公司,台北市內湖區新湖三路23號6樓,www.testritegroup.com,公司,121.574203,25.062187
統領百貨股份有限公司,台北市大安區忠孝東路四段197號10樓之6,WWW.tonlin.com.tw,公司,121.551621,25.041678
麗嬰房股份有限公司,台北市內湖區陽光街321巷60號,http://www.enphants.com/c/index.php,公司,121.577108,25.071702
統一超商股份有限公司,台北市東興路65號2樓,http://www.7-11.com.tw,公司,121.566599,25.047010
潤泰全球股份有限公司,台北市八德路二段三０八號十三樓之一,www.ruentex.com.tw,公司,121.542559,25.046880
滿心企業股份有限公司,新北市五股區五權六路十八號,www.munsin.com.tw,公司,121.450027,25.065024
鼎固控股有限公司,新北市汐止區康寧街751巷1號(台北聯絡處),http://www.sinohorizon.cn/,公司,121.637877,25.075244
開曼東凌股份有限公司,台北市南港區南港路三段50巷1號2樓,http://www.piyopiyo.com,公司,121.591620,25.054807
誠品生活股份有限公司,台北市信義區松德路204號B1,http://www.eslitespectrum.com.tw,公司,121.574181,25.034400
紅馬集團股份有限公司,台北市松山區南京東路三段337號12樓(D室),www.redhorse-group.com,公司,121.547995,25.051963
淘帝國際控股有限公司,台北市內湖區新湖一路97號2樓,http://www.topbi.com.tw,公司,121.576271,25.058492
客思達股份有限公司,臺中市北屯區北屯路360號7樓之1,http://www.coasterinternational.com/,公司,120.699540,24.175294
集雅社股份有限公司,高雄市苓雅區中正一路263號12樓,www.gseven.com.tw,公司,120.325743,22.629441
凱羿國際集團股份有限公司,新北市永和區永和路二段59號8樓,www.kayeetv.com,公司,121.514646,25.011068
歐格電子工業股份有限公司,台北市內湖區內湖路一段88號5樓,http://www.ahoku.com.tw,公司,121.562895,25.083389
健和興端子股份有限公司,彰化縣線西鄉彰濱東三路8號,http://www.ksterminals.com.tw,公司,120.430925,24.132932
豐達科技股份有限公司(原宏達),桃園市平鎮區太平東路5號,http://www.nafco.com.tw,公司,121.248822,24.902497
大立光電股份有限公司,台中市南屯區精科路11號,www.largan.com.tw,公司,120.603070,24.147321
華立企業股份有限公司,高雄市前金區中正四路235號10樓,http://www.wahlee.com,公司,120.292762,22.628062
今皓實業股份有限公司,新北市新店區寶興路53號,www.jh.com.tw,公司,121.549775,24.972798
晟銘電子科技股份有限公司,台北市內湖區民權東路六段27號2~6F,http://www.uneec.com/,公司,121.583237,25.068787
聯陽半導體股份有限公司,新竹縣新竹科學園區創新一路13號3樓,www.ite.com.tw,公司,120.996509,24.777142
全漢企業股份有限公司,桃園市桃園區建國東路22號,https://www.fsp-group.com,公司,121.320537,24.985900
嘉晶電子股份有限公司,新竹市科學工業園區篤行一路10號,www.epi.episil.com,公司,121.023651,24.768802
奇鋐科技股份有限公司,高雄市前鎮區新生路248之27號,http://www.avc.co,公司,120.320156,22.576654
同開科技工程股份有限公司,新北市中和區橋和路122號7樓,www.tkte.com.tw,公司,121.492724,25.005806
鴻名企業股份有限公司,台北市東興路59號6樓,www.welltend.com.tw,公司,121.566738,25.047495
威強電工業電腦股份有限公司,新北市汐止區中興路29號,www.ieiworld.com/,公司,121.634995,25.061342
