id,Name,Type,lon,lat
1112,中華紙漿股份有限公司,公司,121.514933,25.03122
1113,寶隆國際股份有限公司,公司,120.569092,23.750585
1114,永豐餘投資控股股份有限公司,公司,121.514933,25.03122
1115,榮成紙業股份有限公司,公司,120.363778,23.869827
1116,東和鋼鐵企業股份有限公司,公司,121.522434,25.049788
1117,燁興企業股份有限公司,公司,120.275102,22.769048
1118,高興昌鋼鐵股份有限公司,公司,120.292227,22.664137
1119,春源鋼鐵工業股份有限公司,公司,121.544127,25.065576
1120,春雨工廠股份有限公司,公司,120.289953,22.808015
1121,中國鋼鐵結構股份有限公司,公司,120.360659,22.779326
1122,中鴻鋼鐵股份有限公司,公司,120.275104,22.763549
1123,豐興鋼鐵股份有限公司,公司,120.713988,24.310587
1124,官田鋼鐵股份有限公司,公司,120.185539,22.966999
1125,美亞鋼管廠股份有限公司,公司,121.541691,25.062626
1126,聚亨企業股份有限公司,公司,120.294318,22.805015
1127,燁輝企業股份有限公司,公司,120.275531,22.763784
1128,志聯工業股份有限公司,公司,121.09461,24.963104
1129,千興不銹鋼(股)公司,公司,120.233464,23.188694
1130,大成不銹鋼工業股份有限公司,公司,120.266189,22.959882
1131,威致鋼鐵工業股份有限公司,公司,120.296113,23.187754
1132,盛餘股份有限公司,公司,120.367414,22.537423
1133,新光鋼鐵股份有限公司,公司,121.485788,25.05478
1134,新鋼工業股份有限公司,公司,121.432064,25.005669
1135,佳大世界股份有限公司,公司,120.247631,23.0439
1136,允強實業股份有限公司,公司,120.508377,23.863216
1137,唐榮鐵工廠股份有限公司,公司,120.369348,22.545294
1138,海光企業股份有限公司,公司,120.365709,22.550473
1139,上銀科技股份有限公司,公司,120.602078,24.145941
1140,川湖科技股份有限公司,公司,120.243142,22.837145
1141,風青實業股份有限公司,公司,120.301917,22.611675
1142,橋椿金屬股份有限公司,公司,120.640227,24.158809
1143,世鎧精密股份有限公司,公司,120.273264,22.814488
1144,晉椿工業股份有限公司,公司,120.397589,24.078339
1145,世豐螺絲股份有限公司,公司,120.267753,22.738104
1146,運錩鋼鐵股份有限公司,公司,120.292762,22.628062
1147,精湛光學科技股份有限公司,公司,120.236034,22.896832
1148,南港輪胎股份有限公司,公司,121.54142,25.037512
1149,泰豐輪胎股份有限公司,公司,121.234397,24.958987
1150,台橡股份有限公司,公司,120.340076,22.725124
1151,國際中橡投資控股股份有限公司,公司,121.523259,25.060676
1152,正新橡膠工業股份有限公司,公司,120.574838,23.982876
1153,建大工業股份有限公司,公司,120.563085,23.944562
1154,厚生股份有限公司,公司,121.512182,25.0451
1155,南帝化學工業股份有限公司,公司,120.405322,22.512554
1156,華豐橡膠工業股份有限公司,公司,120.563248,23.991527
1157,裕隆汽車製造股份有限公司,公司,120.74596,24.379707
1158,中華汽車工業股份有限公司,公司,121.548437,25.033024
1159,三陽工業股份有限公司,公司,121.004296,24.865696
1160,和泰汽車股份有限公司,公司,121.53325,25.052658
1161,台灣國際造船股份有限公司,公司,120.347213,22.554006
1162,大甲永和機械工業股份有限公司,公司,120.655821,24.402135
1163,裕隆日產汽車股份有限公司,公司,120.741547,24.367069
1164,劍麟股份有限公司,公司,121.648647,25.060465
1165,泰茂實業股份有限公司,公司,120.324757,23.204461
1166,為升電裝工業股份有限公司,公司,120.458966,24.047291
1167,宇隆科技股份有限公司,公司,120.51324,24.246388
1168,謚源實業股份有限公司,公司,121.360235,25.044454
1169,百達精密工業股份有限公司,公司,121.53511,25.052216
1170,開曼英利工業股份有限公司,公司,120.543467,24.074455
1171,宏旭控股股份有限公司,公司,121.372589,25.070325
1172,光寶科技股份有限公司,公司,121.571259,25.077801
1173,麗正國際科技股份有限公司,公司,121.427028,24.965845
1174,全友電腦股份有限公司,公司,121.005487,24.776503
1175,台達電子工業股份有限公司,公司,121.578098,25.07419
1176,金寶電子工業股份有限公司,公司,121.56047,25.051697
1177,華通電腦股份有限公司,公司,121.241954,25.025779
1178,台揚科技股份有限公司,公司,120.997373,24.779769
1179,鴻海精密工業股份有限公司,公司,121.420985,24.966138
1180,東訊股份有限公司,公司,121.002388,24.779388
1181,中環股份有限公司,公司,121.520494,25.063051
1182,仁寶電腦工業股份有限公司,公司,121.567977,25.079754
1183,國巨股份有限公司,公司,121.551327,24.978997
1184,廣宇科技股份有限公司,公司,121.51438,24.976882
1185,華泰電子股份有限公司,公司,120.290227,22.600521
1186,精英電腦股份有限公司,公司,121.566896,25.078195
1187,友訊科技股份有限公司,公司,121.583046,25.066056
1188,台灣茂矽電子股份有限公司,公司,120.988671,24.777253
1189,智邦科技股份有限公司,公司,120.988175,24.778219
1190,聯強國際股份有限公司,公司,121.54382,25.058033
1191,海悅國際開發股份有限公司,公司,121.550044,25.060948
1192,錸德科技股份有限公司,公司,121.023645,24.873581
1193,佳世達科技股份有限公司,公司,121.325738,24.988484
1194,宏碁股份有限公司,公司,121.544773,25.062448
1195,鴻準精密工業股份有限公司,公司,121.412736,24.961212
1196,敬鵬工業股份有限公司,公司,121.285926,25.060048
1197,華碩電腦股份有限公司,公司,121.471438,25.124942
1198,廷鑫興業股份有限公司,公司,120.226544,22.925487
1199,所羅門股份有限公司,公司,121.577781,25.065332
1200,致茂電子股份有限公司,公司,121.373104,25.040212
1201,藍天電腦股份有限公司,公司,121.470365,25.053107
1202,矽統科技股份有限公司,公司,121.004057,24.800346
1203,倫飛電腦實業股份有限公司,公司,121.567124,25.079706
1204,昆盈企業股份有限公司,公司,121.47355,25.046824
1205,燿華電子股份有限公司,公司,121.413475,24.959576
1206,金像電子(股)公司,公司,121.236824,24.98495
1207,菱生精密工業股份有限公司,公司,120.705029,24.216767
1208,大同股份有限公司,公司,121.52173,25.064468
1209,震旦行股份有限公司,公司,121.55988,25.03282
1210,佳能企業股份有限公司,公司,121.442708,25.054651
1211,凱美電機股份有限公司,公司,121.646398,25.061142
1212,技嘉科技股份有限公司,公司,121.543271,24.978788
1213,微星科技股份有限公司,公司,121.487483,25.007701
1214,虹光精密工業股份有限公司,公司,120.991626,24.775165
1215,廣達電腦股份有限公司,公司,121.374448,25.048365
1216,群光電子股份有限公司,公司,121.47225,25.056943
1217,精元電腦股份有限公司,公司,120.670437,24.226521
1218,威盛電子股份有限公司,公司,121.533446,24.98592
1219,云辰電子開發股份有限公司,公司,121.445948,24.988951
1220,正崴精密工業股份有限公司,公司,121.419012,24.962302
1221,億光電子工業股份有限公司,公司,121.424138,24.983926
1222,研華股份有限公司,公司,121.582564,25.069343
1223,友通資訊股份有限公司,公司,121.629856,25.060001
1224,映泰股份有限公司,公司,121.535674,24.982977
1225,凌陽科技股份有限公司,公司,120.996177,24.777531
1226,毅嘉科技股份有限公司,公司,121.374016,25.043755
1227,漢唐集成股份有限公司,公司,121.551812,24.97821
1228,浩鑫股份有限公司,公司,121.580567,25.070665
1229,國碩科技工業股份有限公司,公司,121.026477,24.872029
1230,南亞科技股份有限公司,公司,121.413371,25.045273
1231,友達光電股份有限公司,公司,121.019692,24.773095
1232,中華電信股份有限公司,公司,121.522052,25.036829
1233,精技電腦股份有限公司,公司,121.582099,25.064368
1234,錩新科技股份有限公司,公司,121.518506,25.045734
1235,圓剛科技股份有限公司,公司,121.488243,25.001113
1236,新巨企業股份有限公司,公司,121.539336,24.983111
1237,建準電機工業股份有限公司,公司,120.31435,22.582267
1238,固緯電子實業股份有限公司,公司,121.423391,24.964527
1239,隴華電子股份有限公司,公司,121.551709,25.048081
1240,承啟科技股份有限公司,公司,121.539731,24.983062
1241,興勤電子工業股份有限公司,公司,120.314196,22.654475
1242,燦坤實業股份有限公司,公司,121.57295,25.062783
1243,聯昌電子企業股份有限公司,公司,121.588684,25.061827
1244,互盛股份有限公司,公司,121.55988,25.03282
1245,統懋半導體股份有限公司,公司,120.30067,23.077093
1246,偉詮電子股份有限公司,公司,121.007023,24.772908
1247,翔耀實業股份有限公司,公司,121.367982,25.014844
1248,美律實業股份有限公司,公司,120.604913,24.159369
1249,太空梭高傳真資訊科技(股)公司,公司,121.125187,24.735811
1250,超豐電子股份有限公司,公司,120.882406,24.696508
1251,新美齊股份有限公司,公司,121.57473,25.07288
1252,億麗科技股份有限公司,公司,121.051685,24.90471
1253,兆勁科技股份有限公司,公司,121.002388,24.779388
1254,京元電子股份有限公司,公司,121.007482,24.797677
1255,神腦國際企業股份有限公司,公司,121.533143,24.98573
1256,創見資訊股份有限公司,公司,121.580837,25.066542
1257,凌群電腦股份有限公司,公司,121.503763,25.044345
1258,全新光電科技股份有限公司,公司,121.203477,24.905804
1259,奇力新電子股份有限公司,公司,121.041822,24.914679
1260,飛宏科技股份有限公司,公司,121.372478,25.039722
1261,敦吉科技股份有限公司,公司,121.562929,25.082857
1262,建通精密工業股份有限公司,公司,120.271045,22.853324
1263,光群雷射科技股份有限公司,公司,121.01555,24.773392
1264,台灣良得電子股份有限公司,公司,121.598146,25.004919
1265,盟立自動化股份有限公司,公司,121.000904,24.77814
1266,麗臺科技股份有限公司,公司,121.48782,24.9978
1267,冠西電子企業股份有限公司,公司,121.486187,24.998328
1268,志聖工業股份有限公司,公司,121.401537,25.07874
1269,華經資訊企業股份有限公司,公司,121.580247,25.061827
1270,資通電腦股份有限公司,公司,121.523168,25.06012
1271,立隆電子工業股份有限公司,公司,120.68307,24.097885
1272,可成科技股份有限公司,公司,120.243403,23.052271
1273,鉅祥企業股份有限公司,公司,121.140641,24.962281
1274,美隆工業股份有限公司,公司,121.30161,25.027974
1275,大毅科技股份有限公司,公司,121.288833,25.074007
1276,敦陽科技股份有限公司,公司,120.967529,24.813445
1277,強茂股份有限公司,公司,120.28433,22.809159
1278,連宇股份有限公司,公司,121.430632,24.970786
1279,希華晶體科技股份有限公司,公司,120.70516,24.223058
1280,兆赫電子股份有限公司,公司,121.479299,25.009012
1281,一詮精密工業股份有限公司,公司,121.454513,25.063517
1282,漢平電子工業股份有限公司,公司,120.255461,22.978697
1283,瑞軒科技股份有限公司,公司,121.486861,24.996608
1284,吉祥全球實業股份有限公司,公司,121.54488,24.970414
1285,華新科技股份有限公司,公司,121.566081,25.038775
1286,揚博科技股份有限公司,公司,121.574802,25.03586
1287,普安科技股份有限公司,公司,121.476902,25.005955
1288,怡利電子工業股份有限公司,公司,120.512541,24.164891
1289,宏達國際電子股份有限公司,公司,121.327263,24.975857
1290,東貝光電科技股份有限公司,公司,121.47192,25.050778
1291,國泰建設股份有限公司,公司,121.548293,25.021871
1292,國產建材實業股份有限公司,公司,121.574434,25.058437
1293,國揚實業股份有限公司,公司,121.563066,25.041584
1294,太平洋建設股份有限公司,公司,121.554152,25.041671
1295,全坤建設開發股份有限公司,公司,121.583185,25.064549
1296,太子建設開發股份有限公司,公司,120.232699,22.990091
1297,龍邦國際興業股份有限公司,公司,121.515823,25.046303
1298,新亞建設開發股份有限公司,公司,121.579153,25.050151
1299,冠德建設股份有限公司,公司,121.552121,25.024691
1300,京城建設股份有限公司,公司,120.303335,22.65913
1301,宏璟建設股份有限公司,公司,121.559951,25.034057
1302,皇普建設股份有限公司,公司,121.275058,24.992882
1303,大華建設股份有限公司,公司,121.606273,25.073701
1304,宏盛建設股份有限公司,公司,121.547604,25.057396
1305,達欣工程股份有限公司,公司,121.548391,25.028383
1306,宏普建設股份有限公司,公司,121.549145,25.030622
1307,聯上開發股份有限公司,公司,121.566694,25.040648
1308,基泰建設股份有限公司,公司,121.512184,25.04238
1309,櫻花建設股份有限公司,公司,120.666844,24.152743
1310,愛山林建設開發股份有限公司,公司,121.550501,25.041281
1311,興富發建設股份有限公司,公司,121.560319,25.08012
1312,皇昌營造股份有限公司,公司,121.516662,25.022874
1313,皇翔建設股份有限公司,公司,121.511225,25.045884
1314,根基營造股份有限公司,公司,121.552121,25.024691
1315,日勝生活科技股份有限公司,公司,121.51835,25.048893
1316,華固建設股份有限公司,公司,121.558272,25.032831
1317,綠意開發股份有限公司,公司,121.561038,25.046686
1318,潤弘精密工程事業股份有限公司,公司,121.542559,25.04688
1319,益航股份有限公司,公司,121.54371,25.025846
1320,長榮海運股份有限公司,公司,121.534178,25.057728
1321,新興航運股份有限公司,公司,121.543397,25.034935
1322,裕民航運股份有限公司,公司,121.549255,25.026009
1323,長榮國際儲運股份有限公司,公司,121.30028,25.032315
1324,嘉里大榮物流股份有限公司,公司,121.532583,25.042014
1325,陽明海運股份有限公司,公司,121.711049,25.094508
1326,中華航空股份有限公司,公司,121.221868,25.068331
1327,志信國際股份有限公司,公司,121.537232,25.055046
1328,中國航運股份有限公司,公司,121.522366,25.042597
1329,中國貨櫃運輸股份有限公司,公司,121.67525,25.075997
1330,東森國際股份有限公司,公司,121.543397,25.034935
1331,萬海航運股份有限公司,公司,121.532826,25.053107
1332,山隆通運股份有限公司,公司,121.476703,25.011683
1333,台灣航業股份有限公司,公司,121.528657,25.041101
1334,長榮航空股份有限公司,公司,121.297156,25.040175
1335,亞洲航空股份有限公司,公司,120.216953,22.949261
1336,台灣高速鐵路股份有限公司,公司,121.616198,25.057141
1337,漢翔航空工業股份有限公司,公司,120.64658,24.184808
1338,台驊國際投資控股股份有限公司,公司,121.564019,25.041454
1339,台灣大車隊股份有限公司,公司,121.539353,25.04824
1340,正德海運股份有限公司,公司,120.293367,22.616478
1341,台灣宅配通股份有限公司,公司,121.49077,24.989611
1342,捷迅股份有限公司,公司,121.582392,25.069914
1343,華園飯店股份有限公司,公司,120.290974,22.6292
1344,國賓大飯店股份有限公司,公司,121.52303,25.056833
1345,六福開發股份有限公司,公司,121.187391,24.802854
1346,第一華僑大飯店股份有限公司,公司,121.53025,25.052256
1347,晶華國際酒店股份有限公司,公司,121.523743,25.054199
1348,遠雄悅來大飯店股份有限公司,公司,121.596987,23.908065
1349,晶悅國際飯店股份有限公司,公司,121.31607,25.016639
1350,燦星國際旅行社股份有限公司,公司,121.573103,25.063129
1351,夏都國際開發股份有限公司,公司,120.745176,22.010441
1352,富驛酒店集團有限公司,公司,121.540662,25.052128
1353,王品餐飲股份有限公司,公司,120.669096,24.152104
1354,瓦城泰統股份有限公司,公司,121.487804,24.997323
1355,雄獅旅行社股份有限公司,公司,121.589319,25.063851
1356,六角國際事業股份有限公司,公司,121.041692,24.801914
1357,易飛網國際旅行社股份有限公司,公司,121.512184,25.04238
1358,高野大飯店股份有限公司,公司,121.019876,22.692402
1359,寒舍餐旅管理顧問股份有限公司,公司,121.522071,25.044912
1360,天蔥國際股份有限公司,公司,121.512184,25.04238
1361,山富國際旅行社股份有限公司,公司,121.531803,25.05225
1362,五福旅行社股份有限公司,公司,120.303163,22.642005
1363,雲品國際酒店股份有限公司,公司,121.458702,25.063818
1364,豆府股份有限公司,公司,121.529732,25.062387
1365,彰化商業銀行股份有限公司,公司,120.68208,24.139564
1366,京城商業銀行股份有限公司,公司,120.197717,22.984489
1367,台中商業銀行股份有限公司,公司,120.679992,24.137515
1368,中華票券金融股份有限公司,公司,121.57126,25.07663
1369,中國人壽保險股份有限公司,公司,121.548501,25.054182
1370,台灣產物保險股份有限公司,公司,121.515124,25.044962
1371,臺灣中小企業銀行股份有限公司,公司,121.510288,25.051169
1372,高雄銀行股份有限公司,公司,120.303334,22.659364
1373,聯邦商業銀行股份有限公司,公司,121.54518,25.058077
1374,台灣土地開發股份有限公司,公司,121.512184,25.04238
1375,遠東國際商業銀行股份有限公司,公司,121.549255,25.026009
1376,安泰商業銀行股份有限公司,公司,121.564604,25.033524
1377,新光產物保險股份有限公司,公司,121.537232,25.053754
1378,中央再保險股份有限公司,公司,121.529677,25.052302
1379,第一產物保險股份有限公司,公司,121.523039,25.044671
1380,統一綜合證券股份有限公司,公司,121.565188,25.050298
1381,三商美邦人壽保險股份有限公司,公司,121.570922,25.02816
1382,華南金融控股股份有限公司,公司,121.568781,25.034519
1383,富邦金融控股股份有限公司,公司,121.538486,25.037312
1384,國泰金融控股股份有限公司,公司,121.55372,25.03741
1385,中華開發金融控股股份有限公司,公司,121.561035,25.051721
1386,玉山金融控股股份有限公司,公司,121.546431,25.058064
1387,元大金融控股股份有限公司,公司,121.548458,25.047339
1388,兆豐金融控股股份有限公司,公司,121.532503,25.042764
1389,台新金融控股股份有限公司,公司,121.549957,25.037482
1390,新光金融控股股份有限公司,公司,121.515302,25.046226
1391,國票金融控股股份有限公司,公司,121.536186,25.052233
1392,永豐金融控股股份有限公司,公司,121.542479,25.046855
1393,中國信託金融控股股份有限公司,公司,121.616179,25.058917
1394,第一金融控股股份有限公司,公司,121.513108,25.045572
1395,王道商業銀行股份有限公司,公司,121.57126,25.07663
1396,欣欣大眾市場股份有限公司,公司,121.52556,25.054131
1397,遠東百貨股份有限公司,公司,121.466997,25.013016
1398,匯僑股份有限公司,公司,121.547898,25.057945
1399,三商投資控股股份有限公司,公司,121.537374,25.061257
1400,特力股份有限公司,公司,121.574203,25.062187
1401,統領百貨股份有限公司,公司,121.551621,25.041678
1402,麗嬰房股份有限公司,公司,121.577108,25.071702
1403,統一超商股份有限公司,公司,121.566599,25.04701
1404,潤泰全球股份有限公司,公司,121.542559,25.04688
1405,滿心企業股份有限公司,公司,121.450027,25.065024
1406,鼎固控股有限公司,公司,121.637877,25.075244
1407,開曼東凌股份有限公司,公司,121.59162,25.054807
1408,誠品生活股份有限公司,公司,121.574181,25.0344
1409,紅馬集團股份有限公司,公司,121.547995,25.051963
1410,淘帝國際控股有限公司,公司,121.576271,25.058492
1411,客思達股份有限公司,公司,120.69954,24.175294
1412,集雅社股份有限公司,公司,120.325743,22.629441
1413,凱羿國際集團股份有限公司,公司,121.514646,25.011068
1414,歐格電子工業股份有限公司,公司,121.562895,25.083389
1415,健和興端子股份有限公司,公司,120.430925,24.132932
1416,豐達科技股份有限公司(原宏達),公司,121.248822,24.902497
1417,大立光電股份有限公司,公司,120.60307,24.147321
1418,華立企業股份有限公司,公司,120.292762,22.628062
1419,今皓實業股份有限公司,公司,121.549775,24.972798
1420,晟銘電子科技股份有限公司,公司,121.583237,25.068787
1421,聯陽半導體股份有限公司,公司,120.996509,24.777142
1422,全漢企業股份有限公司,公司,121.320537,24.9859
1423,嘉晶電子股份有限公司,公司,121.023651,24.768802
1424,奇鋐科技股份有限公司,公司,120.320156,22.576654
1425,同開科技工程股份有限公司,公司,121.492724,25.005806
1426,鴻名企業股份有限公司,公司,121.566738,25.047495
1427,威強電工業電腦股份有限公司,公司,121.634995,25.061342
1428,憶聲電子股份有限公司,公司,121.239517,24.986902
1429,禾伸堂企業股份有限公司,公司,121.574406,25.085435
1430,盛達電業股份有限公司,公司,121.548531,24.973322
1431,增你強股份有限公司,公司,121.582556,25.064848
1432,零壹科技股份有限公司,公司,121.570331,25.080742
1433,德律科技股份有限公司,公司,121.523129,25.106069
1434,佰鴻工業股份有限公司,公司,121.465408,24.998653
1435,偉訓科技股份有限公司,公司,120.216913,23.035443
1436,威健實業股份有限公司,公司,121.569029,25.081436
1437,文曄科技股份有限公司,公司,121.485564,24.998111
1438,欣興電子股份有限公司,公司,121.330316,24.982181
1439,全台晶像股份有限公司,公司,120.291732,22.600439
1440,遠見科技股份有限公司,公司,121.47139,25.02926
1441,揚智科技股份有限公司,公司,121.566295,25.082021
1442,台灣晶技股份有限公司,公司,121.500215,25.126798
1443,科風股份有限公司,公司,121.488543,24.996359
1444,台灣大哥大股份有限公司,公司,121.561111,25.044737
1445,建碁股份有限公司,公司,121.544773,25.062448
1446,訊舟科技股份有限公司,公司,121.582317,25.062422
1447,益登科技股份有限公司,公司,121.563458,25.082062
1448,鈺德科技股份有限公司,公司,121.374745,25.046122
1449,力特光電科技股份有限公司,公司,121.242098,24.909284
1450,夆典科技開發股份有限公司,公司,121.480438,25.008368
1451,立萬利創新股份有限公司,公司,121.487238,24.996445
1452,蔚華科技股份有限公司,公司,120.992622,24.802835
1453,總太地產開發股份有限公司,公司,121.009376,24.82324
1454,立德電子股份有限公司,公司,121.552409,24.984
1455,華晶科技股份有限公司,公司,121.026275,24.770339
1456,銘異科技股份有限公司,公司,121.398028,25.016566
1457,泰偉電子股份有限公司,公司,121.471427,25.053249
1458,李洲科技股份有限公司,公司,121.648092,25.06162
1459,全域股份有限公司,公司,121.566738,25.047495
1460,凱柏實業股份有限公司,公司,121.552048,25.082906
1461,僑威科技股份有限公司,公司,121.274497,25.059359
1462,聯亞光電工業股份有限公司,公司,120.275018,23.118791
1463,中華網龍股份有限公司,公司,121.590304,25.05272
1464,創新新零售股份有限公司,公司,121.512277,25.050031
1465,華義國際數位娛樂股份有限公司,公司,121.56362,25.081016
1466,艾訊股份有限公司,公司,121.652539,25.060521
1467,元炬科研股份有限公司,公司,121.56328,25.083188
1468,日電貿股份有限公司,公司,121.534282,24.985845
1469,鴻碩精密電工股份有限公司,公司,121.579545,25.065173
1470,台灣港建股份有限公司,公司,121.278779,25.057442
1471,及成企業股份有限公司,公司,121.486417,25.003816
1472,好德科技股份有限公司,公司,121.54929,25.04633
1473,寶島極光股份有限公司,公司,121.522684,25.086438
1474,進階生物科技股份有限公司,公司,121.623026,25.068581
1475,笙泉科技股份有限公司,公司,121.019611,24.841393
1476,昇銳電子股份有限公司,公司,121.268285,24.932791
1477,一零四資訊科技股份有限公司,公司,121.549481,24.979828
1478,弘塑科技股份有限公司,公司,120.907922,24.748747
1479,晶宏半導體股份有限公司,公司,121.565436,25.080525
1480,新揚科技股份有限公司,公司,120.258876,22.829494
1481,大綜電腦系統股份有限公司,公司,120.321391,22.68937
1482,精確實業股份有限公司,公司,121.087934,24.956028
1483,大量科技股份有限公司,公司,121.291993,24.928425
1484,新洲全球股份有限公司,公司,121.585815,25.064599
1485,基亞生物科技股份有限公司,公司,121.611987,25.058478
1486,公準精密工業股份有限公司,公司,120.325777,22.701205
1487,鑫龍騰開發股份有限公司,公司,120.290819,22.661023
1488,景碩科技股份有限公司,公司,121.099676,24.993181
1489,和進電子股份有限公司,公司,121.510267,25.047034
1490,樺晟電子股份有限公司,公司,121.590886,25.055675
1491,佰研生化科技股份有限公司,公司,121.611987,25.058478
1492,志豐電子股份有限公司,公司,121.45958,25.154577
1493,耀勝電子股份有限公司,公司,121.438972,24.964776
1494,全科科技股份有限公司,公司,121.572397,25.077245
1495,順達科技股份有限公司,公司,121.388255,25.051269
1496,茂訊電腦股份有限公司,公司,121.600371,25.00476
1497,優群科技股份有限公司,公司,120.941675,24.794326
1498,大學光學科技股份有限公司,公司,121.611987,25.058478
1499,倚強股份有限公司,公司,121.563747,25.051213
1500,台灣嘉碩科技股份有限公司,公司,121.201759,24.901042
1501,三顧股份有限公司,公司,121.645591,25.060815
1502,至寶光電股份有限公司,公司,120.29213,23.025943
1503,金麗科技股份有限公司,公司,121.021047,24.775051
1504,晟鈦股份有限公司,公司,121.434197,25.00598
1505,錦明實業股份有限公司,公司,121.300706,25.03319
1506,昱捷股份有限公司,公司,121.64778,25.061592
1507,千如電機工業股份有限公司,公司,121.132442,24.912454
1508,海灣國際開發(股)公司,公司,120.668778,24.150393
1509,鑫創科技股份有限公司,公司,121.01236,24.840747
1510,威剛科技股份有限公司,公司,121.487238,24.996445
1511,欣銓科技股份有限公司,公司,121.017312,24.867421
1512,台星科股份有限公司,公司,121.138037,24.745297
1513,昇陽建設企業股份有限公司,公司,121.554737,25.041611
1514,海德威電子工業股份有限公司,公司,120.617052,24.181856
1515,東碩資訊股份有限公司,公司,121.55162,24.983806
1516,宇環科技股份有限公司,公司,121.202374,24.904374
1517,微端科技股份有限公司,公司,121.622626,25.069557
1518,廣寰科技股份有限公司,公司,121.486832,25.003816
1519,宜特科技股份有限公司,公司,121.008187,24.79345
1520,東浦精密光電股份有限公司,公司,120.665784,24.153279
1521,鈊象電子股份有限公司,公司,121.452577,25.068103
1522,英濟股份有限公司,公司,121.429413,24.969586
1523,勝德國際研發股份有限公司,公司,121.486019,25.004581
1524,杭特電子股份有限公司,公司,121.651338,25.064713
1525,岱稜科技股份有限公司,公司,120.226398,23.17493
1526,昇貿科技股份有限公司,公司,121.202374,24.904374
1527,鼎天國際股份有限公司,公司,121.374448,25.048365
1528,聯德電子股份有限公司,公司,121.375786,25.052423
1529,佳穎精密企業股份有限公司,公司,121.180729,25.037251
1530,閎暉實業股份有限公司,公司,121.453435,25.206313
1531,弘憶國際股份有限公司,公司,121.576176,25.073826
1532,斐成企業股份有限公司,公司,120.299242,22.79389
1533,尼克森微電子股份有限公司,公司,121.633531,25.059912
1534,同泰電子科技股份有限公司,公司,120.649899,24.403237
1535,建舜電子製造股份有限公司,公司,121.645874,25.061727
1536,加百裕工業股份有限公司,公司,121.208375,24.889023
1537,雙鴻科技股份有限公司,公司,121.451566,25.062322
1538,旭品科技股份有限公司,公司,121.472508,25.053091
1539,幸康電子股份有限公司,公司,121.554863,25.032943
1540,泰碩電子股份有限公司,公司,121.574279,25.076495
1541,泰谷光電科技股份有限公司,公司,120.667548,23.92417
1542,麗清科技股份有限公司,公司,121.473643,25.005326
1543,律勝科技股份有限公司,公司,120.276523,23.120148
1544,奇偶科技股份有限公司,公司,121.566295,25.082021
1545,尚立股份有限公司,公司,121.571704,25.079177
1546,先進光電科技股份有限公司,公司,120.628545,24.225826
1547,上詮光纖通信股份有限公司,公司,121.000636,24.78308
1548,台灣典範半導體股份有限公司,公司,120.293886,22.597182
1549,精材科技股份有限公司,公司,121.243634,24.978932
1550,新日興股份有限公司,公司,121.426339,25.007527
1551,彬台科技股份有限公司,公司,121.576358,25.07516
1552,崇越電通股份有限公司,公司,121.550089,25.044405
1553,旭軟電子科技股份有限公司,公司,121.307509,25.044962
1554,漢科系統科技股份有限公司,公司,120.945503,24.794353
1555,融程電訊股份有限公司,公司,121.471427,25.053249
1556,譁裕實業股份有限公司,公司,120.998921,24.802696
1557,台端興業股份有限公司,公司,121.484061,25.006495
1558,哲固資訊科技股份有限公司,公司,121.25181,25.021988
1559,聯一光學工業股份有限公司,公司,120.684365,23.991923
1560,利機企業股份有限公司,公司,120.619764,24.180464
1561,聯鈞光電股份有限公司,公司,121.49211,25.005369
1562,晶睿通訊股份有限公司,公司,121.492303,24.996838
1563,由田新技股份有限公司,公司,121.486861,24.996608
1564,進泰電子科技股份有限公司,公司,121.504733,25.040552
1565,致振企業股份有限公司,公司,121.470755,25.053128
1566,安勤科技股份有限公司,公司,121.48959,24.996659
1567,力致科技股份有限公司,公司,121.008392,24.840512
1568,崧騰企業股份有限公司,公司,121.300709,25.03271
1569,森寶開發股份有限公司,公司,121.299935,25.036035
1570,單井工業股份有限公司,公司,121.429899,24.968125
1571,昇達科技股份有限公司,公司,121.702744,25.08653
1572,長盛科技股份有限公司,公司,121.45958,25.154577
1573,誠研科技股份有限公司,公司,121.539841,24.986083
1574,陽程科技股份有限公司,公司,121.190423,25.047808
1575,環天世通科技股份有限公司,公司,121.487813,24.99668
1576,維熹科技股份有限公司,公司,121.579031,25.064831
1577,矽瑪科技股份有限公司,公司,121.295226,25.022614
1578,皇龍開發股份有限公司,公司,121.574802,25.03586
1579,華擎科技股份有限公司,公司,121.500429,25.12412
1580,亞帝歐光電股份有限公司,公司,121.27515,24.95972
1581,柏騰科技股份有限公司,公司,121.375727,25.055092
1582,鴻翊國際股份有限公司,公司,121.487813,24.99668
1583,御頂國際股份有限公司,公司,121.490684,25.003167
1584,迎輝科技股份有限公司,公司,120.153921,23.038077
1585,聚積科技股份有限公司,公司,121.008143,24.793326
1586,安馳科技股份有限公司,公司,121.645591,25.060815
1587,力旺電子股份有限公司,公司,121.018596,24.841148
1588,晶相光電股份有限公司,公司,121.015613,24.771801
1589,台塑勝高科技股份有限公司,公司,121.549415,25.056625
1590,嘉澤端子工業股份有限公司,公司,121.698459,25.143236
1591,晶彩科技股份有限公司,公司,121.016107,24.848735
1592,誠創科技股份有限公司,公司,121.580606,25.069814
1593,堡達實業股份有限公司,公司,121.523176,25.061454
